Date,Day.past.1.1.16,Treatment,Salinity,Temp (in situ),TA (FTA),pH out,fCO2 out (uatm),pCO2 out (uatm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW),Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),,Salinity.SD,Temp (in situ).SD,TA (FTA).SD,pH out.SD,fCO2 out (uatm).SD,pCO2 out (uatm).SD,HCO3 out (mmol/kgSW).SD,CO3 out (mmol/kgSW).SD,CO2 out (mmol/kgSW).SD,B Alk out (mmol/kgSW).SD,OH out (mmol/kgSW).SD,P Alk out (mmol/kgSW).SD,Si Alk out (mmol/kgSW).SD,Revelle out.SD,WCa out.SD,WAr out.SD,xCO2 out (dry at 1 atm) (ppm).SD
8/18/16,230,Acidified,34.3,26.590728,2230.7468,7.7739696,807.6858137,810.2206968,1915.05073,128.4523476,22.12159126,54.74055035,4.068028539,0,0,12.61456495,3.119014952,2.063376249,838.4762524,,0.047140452,0.065060942,6.89404585,0.011466277,25.45363536,25.53340621,10.47349717,2.917447901,0.699205052,1.306803328,0.11079895,0,0,0.166355942,0.070245155,0.046635654,26.43094976
8/25/16,237,Acidified,34.051666,26.898333,2217.4861,7.8038066,744.0701401,746.3966913,1883.058822,136.0337379,20.25237492,57.91686234,4.459005101,0,0,12.17660822,3.312039059,2.192129532,772.921713,,0.016575007,0.059551503,6.945962224,0.019748007,39.3107252,39.43380533,14.92041118,5.301306096,1.074460444,2.295813404,0.208231465,0,0,0.271345793,0.128854745,0.085433173,40.82597272
9/2/16,245,Acidified,34.1,27.302154,2192.098,7.7672042,809.2791757,811.7972962,1879.921493,126.7482542,21.80686317,54.45002396,4.247461496,0,0,12.53288157,3.087249768,2.046164271,841.3619852,,7.49E-15,0.058300034,11.97315798,0.013548821,25.022562,25.1010563,6.25155584,4.107025723,0.685881709,1.508979636,0.14291122,0,0,0.175580122,0.100172531,0.06653364,25.97797835
9/9/16,252,Acidified,33.94,26.925198,2220.0283,7.6690205,1058.728318,1062.037696,1965.103537,103.8611024,28.81501288,43.95622287,3.268246931,0,0,14.04616428,2.531259924,1.675121169,1099.842485,,0.051639778,0.10456958,12.55189936,0.010700198,30.09513263,30.19098212,13.53636849,2.373330919,0.852743311,0.995216805,0.093396081,0,0,0.158018546,0.058230083,0.038669919,31.1645545
9/16/16,259,Acidified,33.7,27.524113,2169.9865,7.7179098,914.1027616,916.9394157,1890.281445,113.5663958,24.54944386,48.755038,3.8367818,0,0,13.21635324,2.776898815,1.840255779,950.7943567,,7.49E-15,0.057438934,9.134960697,0.012384473,27.56316637,27.64899726,9.11795334,3.117005564,0.746131897,1.262457063,0.117682904,0,0,0.169185224,0.076285439,0.050624206,28.65232543
9/23/16,266,Acidified,33.63,27.954949,2161.124,7.753159,831.2179469,833.7840538,1858.549266,122.7822028,22.10231962,52.7127425,4.315632093,0,0,12.63567708,3.006862905,1.995118063,865.3818043,,0.048304589,0.102728698,20.57941569,0.016185791,32.188343,32.28897619,18.53831387,4.721259555,0.881811311,1.856950161,0.185957131,0,0,0.225944282,0.115267856,0.076707478,33.43529709
9/30/16,273,Acidified,33.92,27.506066,2106.7062,7.6182339,1144.874177,1148.427732,1882.816247,90.37074854,30.7260044,40.11400169,3.059103921,0,0,14.40329064,2.205512117,1.462187021,1190.778878,,0.042163702,0.098386197,8.886791057,0.018454708,51.20966986,51.36853089,9.533166072,3.704358904,1.374068625,1.572869122,0.139016438,0,0,0.236133383,0.090606575,0.060174217,53.26813622
10/10/16,283,Acidified,33.945001,26.886667,2175.5758,7.744848,853.4040895,856.0729251,1883.416594,118.504212,23.24825853,51.28489234,3.884321731,0,0,12.94780063,2.887789802,1.910855506,886.4734042,,0.019325637,0.069299921,9.13809946,0.025990292,58.38331037,58.56680255,17.42012179,6.223984525,1.606828304,2.695112633,0.240255703,0,0,0.364918,0.151902125,0.100681082,60.59461041
10/14/16,287,Acidified,34.17,26.204703,2197.2926,7.721771,912.2668218,915.14341,1920.502629,112.3621393,25.2421256,48.60466553,3.480481914,0,0,13.40811126,2.729285343,1.802929412,946.3151713,,0.048304589,0.069382456,15.32113261,0.017595389,43.93580185,44.07519214,18.42065927,4.016174706,1.233542396,1.769406009,0.149293963,0,0,0.257996529,0.097602308,0.064650972,45.53035538
10/19/16,292,Acidified,34.33,26.34961,2201.0315,7.7758473,792.2672162,794.7610172,1889.721999,126.30831,21.82530127,54.70782118,4.002221546,0,0,12.59563681,3.064785808,2.026088472,822.0709117,,0.048304589,0.061022093,15.66471389,0.010840064,22.12136268,22.19186377,14.38718373,3.124698189,0.625737109,1.218161012,0.111439078,0,0,0.153070031,0.076137187,0.050474682,22.90661362
10/24/16,297,Acidified,34.5,25.709673,2184.5175,7.7214467,905.2172402,908.0888383,1911.170808,110.6684806,25.31376118,48.67866616,3.350479193,0,0,13.43461439,2.678338074,1.767675311,938.091401,,0,0.057158403,9.534883758,0.021846816,52.07103008,52.23719345,15.78412816,4.913019436,1.474141269,2.182384773,0.176755245,0,0,0.311476755,0.119058029,0.078754811,53.91154165
11/1/16,305,Acidified,34.56,25.96,2197.3571,7.7670832,808.2096303,810.7657066,1893.681318,123.0434847,22.45393795,53.79820258,3.80809045,0,0,12.75005059,2.977684607,1.966975577,837.9656605,,0.014053689,0.111164598,10.26048254,0.018661238,40.32487997,40.4534986,15.2629582,4.705307913,1.141322569,2.054328668,0.179294429,0,0,0.268671578,0.114154908,0.075727027,41.75302547
11/9/16,313,Acidified,34.46,26.257589,2274.2782,7.7793913,811.4765039,814.0335802,1951.909375,131.542714,22.38944069,55.28671041,4.013675971,0,0,12.6422974,3.187778228,2.10730161,841.8496392,,0.051639778,0.092390129,11.82214763,0.018401866,39.77082472,39.89559171,16.61474215,4.713433747,1.086560692,1.989170833,0.170510117,0,0,0.249112796,0.114832517,0.075859667,41.28927291
11/14/16,318,Acidified,34.33,26.059887,2190.5299,7.8125647,715.783866,718.0449566,1860.013693,133.908929,19.86190838,58.46607927,4.248005291,0,0,12.14820065,3.247452905,2.144936385,742.2814517,,0.048304589,0.12847337,34.81854815,0.015351831,35.3536988,35.46799681,35.63711099,4.306181237,1.031908191,1.946897222,0.19014862,0,0,0.258732534,0.104914366,0.070050977,36.52495775
11/22/16,326,Acidified,34.525,25.006665,2240.7183,7.8196126,717.1525142,719.4470154,1908.332317,135.068448,20.40768527,58.32087473,3.943724845,0,0,12.3185091,3.264185007,2.149810604,742.2165911,,0.02749972,0.069922179,8.081479486,0.010920115,21.86953063,21.93825522,11.24080059,2.602950358,0.600285037,1.206765708,0.086154869,0,0,0.144375106,0.062585059,0.040987993,22.6951768
11/28/16,332,Acidified,34.6,24.621382,2233.3236,7.7850695,782.0046588,784.5184882,1926.750008,124.4633048,22.46352518,54.13920109,3.524599947,0,0,12.85823527,3.004140568,1.976530667,808.7624699,,7.49E-15,0.059134329,13.25051856,0.013053397,23.88277175,23.95965278,8.969195928,3.812904649,0.688859909,1.430048714,0.110570124,0,0,0.172459744,0.092106004,0.060691662,24.69496738
12/7/16,341,Acidified,33.9,24.616348,2212.1169,7.687838,1004.107711,1007.335675,1965.92521,100.0717457,28.9521276,43.27987251,2.789409605,0,0,14.34602862,2.429094388,1.596048963,1038.469541,,7.49E-15,0.034151219,5.91648609,0.03758993,94.76627237,95.07055775,16.35854472,7.821127257,2.725739357,3.330622784,0.239009491,0,0,0.50679695,0.189814902,0.124683689,98.02670332
12/12/16,346,Acidified,33.967,24.836334,2203.1277,7.7838153,777.8849418,780.3789851,1903.25886,121.7189668,22.29717982,52.90422792,3.543480145,0,0,12.92744403,2.954094527,1.942540878,804.8243959,,0.008417941,0.039430755,9.319361221,0.017418944,37.50430048,37.62494802,16.80473844,3.982946289,1.082657578,1.86204566,0.14695954,0,0,0.255479409,0.096754324,0.063718524,38.78373134
12/20/16,354,Acidified,34.129,24.688564,2174.7632,7.7821807,771.6892962,774.1681483,1878.867884,119.7169969,22.18792157,52.97522314,3.503021579,0,0,12.90778489,2.900988575,1.907412475,798.1876029,,0.012866839,0.104627138,9.05464665,0.033896493,70.2235157,70.45178807,25.72928135,8.126391302,2.069790808,3.6908694,0.299620973,0,0,0.501994895,0.197336131,0.130263366,72.5060247
12/28/16,362,Acidified,34.3,24.22138,2217.9839,7.8137196,721.5070322,723.8378445,1901.510795,128.3854473,20.97311099,56.10432073,3.613611774,0,0,12.60002662,3.104327809,2.038923485,745.6613309,,0.010540926,0.117338439,23.86088175,0.010768128,25.76676256,25.8527395,25.92110659,2.667373089,0.801650291,1.324490003,0.122484589,0,0,0.194896547,0.06500631,0.043296483,26.50319507
1/5/17,370,Acidified,33.955,24.211668,2228.2409,7.8086118,737.2619258,739.6438997,1916.190566,126.869643,21.47476663,54.7777466,3.549180264,0,0,12.76816229,3.076111149,2.018994029,761.9353535,,0.010801234,0.081134527,5.619622298,0.021658159,43.27480566,43.41603759,16.14595319,5.426695631,1.287221859,2.377467902,0.188912394,0,0,0.317527067,0.131931846,0.086849577,44.65755036
1/10/17,375,Acidified,34.196,24.151617,2213.5931,7.8000021,746.8411564,749.2558071,1907.506916,124.1782268,21.75901414,54.27357583,3.472365616,0,0,12.82530885,3.004752213,1.972723922,771.7522763,,0.010749677,0.051218316,7.005124861,0.010313217,20.71736749,20.78544699,9.589754846,2.675583695,0.625162506,1.168593769,0.09466661,0,0,0.156106935,0.064847452,0.04280195,21.3579362
1/16/17,381,Acidified,34.163333,24.613334,2216.0127,7.74368,866.5715034,869.357463,1938.671635,112.630975,24.95480626,48.92103475,3.17651249,0,0,13.5175274,2.728151647,1.793459216,896.2161544,,0.010275285,0.06826733,15.13185979,0.008980844,18.72995393,18.79073458,12.63861718,2.498149222,0.55134978,0.906392375,0.072422594,0,0,0.124148021,0.060663367,0.039971147,19.34404503
1/26/17,391,Acidified,34.349,24.434863,2215.1633,7.8382744,675.5835633,677.7604027,1880.682422,135.6342067,19.52758148,59.32317632,3.904153365,0,0,12.19920151,3.279473269,2.155531945,698.46217,,0.019692074,0.159022394,14.87215499,0.018745143,35.06307383,35.17945144,20.12409254,5.337330826,1.077770882,2.312638083,0.209445744,0,0,0.288649675,0.129927392,0.086173625,36.09187193
2/1/17,397,Acidified,34.607,23.707731,2243.802,7.842752,675.9717007,678.1692388,1907.830338,136.3719347,19.87991637,59.52556584,3.716939674,0,0,12.28984906,3.286712405,2.156675884,697.970616,,0.020575066,0.077007977,9.045029574,0.030889548,56.56885569,56.75444954,22.9335138,8.370389188,1.695715478,3.652120316,0.280706547,0,0,0.440397123,0.202174319,0.133044269,58.33453631
2/8/17,404,Acidified,34.355,23.685801,2219.3828,7.7345284,886.5133975,889.3959582,1953.212007,107.9760004,26.11724657,47.36479193,2.872838979,0,0,13.83291944,2.607472056,1.710066164,915.3430847,,0.051261855,0.115684162,13.53152347,0.016957692,36.32004439,36.43679116,11.84549412,3.937586056,1.044818921,1.59064851,0.107913662,0,0,0.220972192,0.095260271,0.062313033,37.56127347
2/14/17,410,Acidified,33.786,24.216056,2177.0533,7.8646436,620.9804352,622.9865707,1836.812455,137.7495034,18.10092094,60.73203094,4.023766009,0,0,11.96020987,3.344415229,2.194372037,641.7711041,,0.009660918,0.073217438,10.69116747,0.012423066,21.95263895,22.02410451,13.94598466,3.279970624,0.651428282,1.489585174,0.122430474,0,0,0.179018404,0.079688565,0.052437009,22.6625846
2/22/17,418,Acidified,33.780167,23.267667,2192.4502,7.8214922,700.3344769,702.623391,1886.985079,123.787009,20.92142634,54.56208029,3.344439714,0,0,12.79924848,3.000879246,1.963538136,722.6025236,,0.009243877,0.097929077,9.007483528,0.011028933,19.03992579,19.10102854,6.611222064,2.939446691,0.54935211,1.163264871,0.080115186,0,0,0.142885293,0.071205066,0.046557157,19.69421306
3/6/17,430,Acidified,33.942,24.313805,2169.6215,7.8074426,719.1449589,721.4654259,1864.35695,123.4901918,20.89239131,54.73127863,3.56884931,0,0,12.67724196,2.994982247,1.966272981,743.3503983,,0.00421637,0.104876833,13.06260748,0.016078978,27.66832847,27.75756303,10.07779479,4.379181853,0.804964964,1.742134053,0.132007778,0,0,0.211992178,0.106123841,0.069571917,28.60206165
3/9/17,433,Acidified,33.837,23.363332,2179.6351,7.8429958,657.5698043,659.7164543,1861.100261,128.9026745,19.58952582,57.19594858,3.548244792,0,0,12.44346773,3.123979677,2.044878415,678.5851846,,0.004830459,0.048519593,10.91907492,0.010000614,15.8049272,15.85666825,8.955755432,2.915779714,0.4743837,1.144801818,0.084630526,0,0,0.133092364,0.070625371,0.046222682,16.30382011
3/16/17,440,Acidified,33.812,23.729027,2138.9295,7.8141524,696.2623007,698.5250941,1839.607203,120.7447653,20.54884245,54.41853171,3.429998109,0,0,12.70517261,2.928573441,1.918896169,718.9621297,,0.007888106,0.067565603,11.40578409,0.010034619,17.42122937,17.47833232,10.44683533,2.668389539,0.524069247,1.091188307,0.084724605,0,0,0.139052893,0.064860356,0.042503143,17.96762434
3/21/17,445,Acidified,33.970334,23.806501,2118.0845,7.7511787,811.6585654,814.2938643,1854.684367,106.0294826,23.88631424,48.36235556,2.996957849,0,0,13.50387174,2.568773583,1.68405076,838.2311553,,0.008380651,0.036568156,13.35274574,0.015008421,29.03431021,29.12846712,9.536525646,3.57839632,0.852607294,1.441588745,0.100390662,0,0,0.197621281,0.086679211,0.056792102,29.98989868
3/28/17,452,Acidified,34.349,24.164621,2165.4413,7.824829,683.9883868,686.1996002,1848.342072,127.9980328,19.90764463,57.42310648,3.695335191,0,0,12.37397405,3.093471245,2.031647883,706.8120693,,0.009944289,0.116798699,13.3517381,0.021517897,41.21562089,41.35169714,21.97902012,5.447641268,1.253066229,2.541602577,0.213293786,0,0,0.328204493,0.132202725,0.087364581,42.46062572
4/4/17,459,Acidified,34.556,24.529563,2161.0764,7.8168413,695.4708097,697.7090069,1844.64548,127.6232957,20.0297237,57.4421101,3.757770849,0,0,12.34504891,3.081061307,2.026428689,719.147936,,0.00843274,0.091703463,13.45396572,0.009750747,17.50483431,17.5625609,12.36356093,2.866590132,0.531023298,1.150096584,0.10092719,0,0,0.141575829,0.069526145,0.045951586,18.03513942
4/12/17,467,Acidified,34.574,24.65184,2162.8629,7.861463,619.4784611,621.4691314,1815.685675,139.9956639,17.7842468,62.9822009,4.217828105,0,0,11.71986854,3.379924503,2.223875763,640.7090968,,0.006992059,0.088818136,10.47134275,0.026705656,46.4469284,46.59677798,25.33193792,6.838632705,1.345347393,3.306699472,0.267901434,0,0,0.368592485,0.165145359,0.108805645,48.01068529
4/18/17,473,Acidified,34.3705,24.146502,2130.3584,7.7290402,865.0316832,867.8285554,1871.7777,104.0926667,25.18121538,47.45085002,2.963657171,0,0,13.65294097,2.51518832,1.651813183,893.878177,,0.004584193,0.038623037,7.642272571,0.034160157,75.11018821,75.35240302,17.5286485,7.255008231,2.17504036,3.293526859,0.229534338,0,0,0.470138864,0.175162131,0.114961182,77.64424027
4/25/17,480,Acidified,33.98,23.812926,2137.6276,7.7871374,746.2014833,748.6241116,1852.220462,115.0691558,21.95616927,52.02709013,3.258398919,0,0,13.0237887,2.787593203,1.827581831,770.6375996,,0.015634719,0.069500087,9.749457822,0.014216814,27.23353366,27.32320548,11.71714325,3.521067065,0.82694838,1.559059938,0.120694656,0,0,0.211509845,0.085274633,0.056127789,28.06905175
5/2/17,487,Acidified,33.447,25.056684,2113.3468,7.7842448,747.2660694,749.6554488,1825.147543,116.2819083,21.35711266,52.07088956,3.581405594,0,0,12.85543591,2.835123273,1.863526631,773.4703197,,0.004830459,0.17436426,12.52558639,0.011650002,24.66855968,24.74555367,14.16954589,2.396972935,0.67627852,1.137169362,0.089904011,0,0,0.1582462,0.058208858,0.038047119,25.62823475
5/11/17,496,Acidified,33.565,24.764174,2123.5511,7.7989757,721.6048099,723.9204449,1827.341683,119.5378897,20.76536349,53.53164398,3.618256861,0,0,12.7071968,2.9101824,1.911678633,746.5023409,,0.008498366,0.094612603,9.880193278,0.012981919,23.26000556,23.33499638,9.936047751,3.366903251,0.678066592,1.419439906,0.116379536,0,0,0.18027704,0.081961514,0.053907032,24.04626693
5/16/17,501,Acidified,33.877833,24.727835,2149.2744,7.7759459,774.4159378,776.9021459,1861.581514,116.2546662,22.26927111,51.75951123,3.441191734,0,0,13.00369743,2.822968498,1.855383689,801.078132,,0.006237749,0.060680264,11.08016381,0.018820083,34.96536444,35.07790836,6.27301785,4.859552186,1.011469972,1.949449417,0.151040396,0,0,0.252219262,0.118043627,0.077635267,36.15536979
5/24/17,509,Acidified,34.122,24.881468,2146.8801,7.8101166,705.6113826,707.8724565,1836.177864,125.3922432,20.18614673,56.14504522,3.788510225,0,0,12.43246699,3.039666588,1.99968773,730.106728,,0.007888106,0.094836911,13.18361027,0.009477785,16.19458872,16.24709772,11.16746994,2.802849243,0.477377432,1.092296301,0.09373204,0,0,0.130246171,0.067982124,0.044835833,16.72771178
6/1/17,517,Acidified,34.139,25.121539,2132.1577,7.7623821,794.1624525,796.6998262,1849.077744,114.1375271,22.57966279,51.35460674,3.467968378,0,0,13.01145716,2.767617134,1.822088315,822.0964493,,0.011005049,0.056242407,8.542817243,0.006341785,14.50966103,14.55625703,9.500719189,1.382412391,0.418127749,0.662728925,0.054481763,0,0,0.095766994,0.033550366,0.022127989,15.00855188
6/6/17,522,Acidified,34.233,25.142644,2146.1969,7.8022581,719.8302838,722.1295498,1837.166262,124.6854403,20.44497496,55.86052423,3.815381542,0,0,12.45405381,3.021176278,1.989503901,745.1789804,,0.006749486,0.077702799,10.49108334,0.01001929,20.75377064,20.81931349,12.85450337,2.15617691,0.576686181,1.067388552,0.080738528,0,0,0.138542289,0.052167805,0.034178384,21.52170828
6/16/17,532,Acidified,34.322,25.893681,2144.1964,7.8130242,698.9217574,701.1339826,1820.937743,130.4115072,19.47362633,58.2637784,4.187616306,0,0,12.11394017,3.161868569,2.087289808,724.5633694,,0.00421637,0.083538899,12.42368991,0.009555813,19.97680419,20.04187714,15.19494322,2.436900132,0.590424697,1.187199745,0.117473921,0,0,0.153903487,0.05941775,0.039626684,20.61348994
6/21/17,537,Acidified,34.44,25.764659,2164.5801,7.7844035,760.6772091,763.0886658,1856.937752,124.3068372,21.24912259,55.16017753,3.885319337,0,0,12.53636184,3.010202234,1.986815716,788.3868419,,0.006666667,0.063304051,10.40566691,0.014672512,30.70944774,30.80775765,14.92088376,3.57155593,0.875143435,1.643962771,0.143120016,0,0,0.21343326,0.086775166,0.057469663,31.7786228
6/27/17,543,Acidified,34.4615,25.372001,2122.1762,7.7558312,803.1823788,805.7407454,1839.401625,113.7959288,22.654674,51.684308,3.516327493,0,0,12.95268696,2.753251981,1.815109672,831.8191313,,0.013527156,0.04517276,6.554774491,0.0205168,41.80686822,41.94004809,9.785875634,4.868371853,1.180661944,2.144856382,0.166737886,0,0,0.280591559,0.117636064,0.077592909,43.29694233
7/7/17,553,Acidified,34.584,26.050623,2135.9489,7.7982352,722.5087852,724.7912655,1819.551757,127.4498482,20.02467708,57.39088324,4.122802013,0,0,12.20793693,3.084197633,2.03798739,749.2434458,,0.00843274,0.062658164,14.59067279,0.009129927,15.51834934,15.56761644,10.95903584,2.95431275,0.435491615,1.072700797,0.096832708,0,0,0.11779427,0.071668164,0.047555093,16.07997111
7/19/17,565,Acidified,34.609,25.771238,2152.9555,7.8370456,656.9015339,658.9838211,1811.978847,137.4853634,18.33084321,61.62038657,4.400411367,0,0,11.77186273,3.324686459,2.195100898,680.8382781,,0.007378648,0.031651241,6.299710403,0.010027277,16.49507098,16.5478625,6.181929713,3.022570277,0.469790416,1.253515196,0.111046085,0,0,0.132337246,0.07312225,0.04843115,17.07006401
7/25/17,571,Acidified,34.621166,26.093666,2165.3422,7.7652902,799.5895906,802.1142445,1864.789506,121.4138468,22.13291765,53.90174823,3.840839693,0,0,12.68244572,2.937443113,1.941398787,829.2462937,,0.008608882,0.035908705,5.412993397,0.018436961,38.29400565,38.41480891,10.87212172,4.48095257,1.057865979,1.971833132,0.161021881,0,0,0.249504811,0.108471303,0.071666476,39.71996568
7/31/17,577,Acidified,34.789,25.527485,2117.25,7.8726725,586.7691548,588.63464,1757.962181,144.2080069,16.45802981,66.19173225,4.693821436,0,0,11.27718398,3.480557145,2.297018497,607.8656308,,0.01197219,0.041682807,8.58530103,0.022540234,37.08225647,37.20002627,20.09993973,5.874574859,1.037813514,2.85669225,0.239962278,0,0,0.29156154,0.141853042,0.093574588,38.42178029
8/8/17,585,Acidified,34.79,26.171023,2099.8472,7.6348524,1084.286162,1087.706526,1873.436753,90.93961042,29.93030069,41.68273466,2.872205171,0,0,14.28801402,2.197346626,1.453041604,1124.66903,,0.006666667,0.045555279,10.90576502,0.016799887,43.23124777,43.36775241,9.529942157,3.429015502,1.195860486,1.466655951,0.113734985,0,0,0.211800535,0.082902578,0.054808098,44.83438753
8/15/17,592,Acidified,34.941,26.527836,2131.4282,7.7449606,828.5572883,831.1597452,1840.614276,117.0222261,22.65508412,52.95642334,3.83141894,0,0,12.7363453,2.825788198,1.871199378,860.0195892,,0.005676462,0.087577347,6.642844267,0.020337755,45.8843664,46.03017553,15.44443465,4.73519045,1.285118197,2.204607222,0.195179667,0,0,0.294459241,0.114593479,0.076211286,47.53462374
8/23/17,600,Acidified,34.783334,26.945333,2115.785,7.7156024,889.7353548,892.5157331,1840.719912,110.6421954,24.09803387,50.09543454,3.704987108,0,0,13.0499548,2.677383318,1.774765954,924.314327,,0.007896241,0.06288255,6.52917839,0.025174237,58.47698731,58.65899045,16.3103406,5.433485843,1.571298018,2.536242689,0.20914674,0,0,0.339619573,0.131384464,0.086958875,60.79120272
8/29/17,606,Acidified,34.796,26.576448,2114.8828,7.6890052,952.2973196,955.2866333,1857.060935,103.6913371,26.02604613,47.08430481,3.375885803,0,0,13.49294497,2.507188038,1.660060393,988.559568,,0.006992059,0.043842922,4.507591394,0.026438465,64.61557234,64.81929381,11.98251274,5.695472355,1.781885716,2.541486192,0.21016171,0,0,0.359152159,0.13780674,0.091376682,67.02724364
9/7/17,615,Acidified,34.273,27.528294,2101.4837,7.7865371,736.1143995,738.3985553,1784.827879,127.4115514,19.70899357,57.30304486,4.54640163,0,0,12.05170474,3.100251942,2.056954345,765.6624777,,0.012516656,0.067549374,11.96289542,0.022713239,40.77242516,40.89816879,10.99893099,6.115892405,1.078857679,2.567884752,0.22981134,0,0,0.282386802,0.148571348,0.098333588,42.45477926
9/12/17,620,Acidified,34.235,27.152328,2101.5396,7.7535596,803.3296328,805.8336485,1808.377955,117.9864748,21.70812224,53.13093453,4.075817385,0,0,12.5885968,2.869648292,1.901519004,834.9205838,,0.014337209,0.079193375,6.436001177,0.025325663,50.66950357,50.82553018,9.552727375,6.047090475,1.335340163,2.61702379,0.217572281,0,0,0.31873413,0.146907592,0.096948577,52.77155552
9/18/17,626,Acidified,34.419834,27.109664,2114.6538,7.744902,825.5255031,828.1001005,1824.199948,116.9651792,22.31119722,52.54904351,3.992895372,0,0,12.69409316,2.840090848,1.88235628,857.9062746,,0.007470535,0.072606366,6.474881943,0.021440978,45.04670156,45.18629312,9.652638778,5.090760502,1.202731343,2.221287315,0.18714352,0,0,0.27988989,0.123389922,0.081632216,46.86493104
10/5/17,643,Acidified,34.73,27.670289,2116.0625,7.6858438,961.2514709,964.2291319,1851.767109,106.4090591,25.58997311,47.82071521,3.677668077,0,0,13.29567211,2.579770362,1.713876881,1000.129014,,0.017638342,0.085361244,5.523875114,0.010669038,26.85483302,26.93659918,7.690055,2.18477808,0.693245019,1.017478966,0.081825993,0,0,0.13848598,0.052547197,0.034751029,28.02617948
10/11/17,649,Acidified,34.733,27.369762,2158.4443,7.7348099,863.0303902,865.7134874,1864.67978,118.670367,23.14124282,52.43302659,4.009606214,0,0,12.76618707,2.875247346,1.908335848,897.365938,,0.010593499,0.147560713,7.745296968,0.007309127,13.82410275,13.86261143,4.205750991,1.660490987,0.295150178,0.610375798,0.028120409,0,0,0.058544835,0.039557022,0.025504472,14.63463554
10/17/17,655,Acidified,34.763666,26.1425,2161.584,7.6804829,994.494563,997.6327337,1907.26666,102.7140935,27.47434103,45.72773699,3.182790643,0,0,13.79328174,2.482273972,1.641237342,1031.478692,,0.01473852,0.129077673,12.49665646,0.023196518,58.92741601,59.1125935,14.38135062,4.943287184,1.617167975,2.149763332,0.16965637,0,0,0.307564285,0.119470705,0.079034485,61.16106131
10/26/17,664,Acidified,34.376,26.595958,2149.0377,7.7561281,813.9152812,816.4696225,1853.136007,119.5114031,22.28188922,52.98564023,3.91114832,0,0,12.72188862,2.900107796,1.918872406,844.9478925,,0.00843274,0.137247143,12.62260494,0.0058622,15.38695467,15.43901913,14.10148581,1.523124594,0.488991028,0.747157164,0.092506086,0,0,0.118231867,0.037529157,0.025392091,15.76750037
11/2/17,671,Acidified,34.449,27.060245,2153.7371,7.7032791,936.5292945,939.4518571,1882.826181,109.5130312,25.33838643,48.293276,3.611841665,0,0,13.32693078,2.6582261,1.761643097,973.1629305,,0.005676462,0.110481661,7.970445888,0.012182421,27.76068673,27.84634727,7.397025223,2.830540847,0.737471821,1.180831277,0.098763438,0,0,0.156974927,0.068536285,0.045314087,28.9027695
11/10/17,679,Acidified,34.625,25.873349,2189.4795,7.7283303,891.7420689,894.5653617,1909.365843,113.413127,24.82083586,49.84078633,3.465785817,0,0,13.27935871,2.742711524,1.811491192,924.4137835,,0.005270463,0.119905055,6.274658561,0.030226205,67.23681073,67.45143957,19.96234655,7.244142919,1.904578647,3.217410598,0.267496968,0,0,0.430203855,0.175334126,0.116050214,69.60932299
11/16/17,685,Acidified,34.023166,24.820667,2148.8661,7.7614363,803.2828443,805.8587328,1867.775444,113.5359283,23.02621805,50.67328156,3.363230388,0,0,13.14975137,2.754159598,1.811175787,831.081434,,0.012132133,0.099744158,8.435943792,0.015882327,32.45157326,32.55390662,10.03116908,3.586617508,0.899593348,1.574057794,0.11124559,0,0,0.208047283,0.086753433,0.056820215,33.65839538
11/25/17,694,Acidified,34.36916667,24.06202917,2365.231,8.043789083,413.5954349,414.9322611,1849.426815,211.4031008,12.07072756,86.94368162,6.070183758,0,0,9.943289232,5.107560481,3.353602145,427.3224222,,0.012401124,0.101596423,14.14509459,0.027499296,33.03690395,33.14629512,32.52900556,10.53841422,0.982933434,4.460361499,0.430626288,0,0,0.310044449,0.255313691,0.168387808,34.07048457
12/4/17,703,Acidified,34.485,24.16046583,2199.434083,7.704920417,948.4458533,951.5078231,1946.202847,102.5538297,27.58498574,45.33889595,2.807315606,0,0,14.06693928,2.475387144,1.626607561,980.0904898,,0.013816986,0.058766482,11.08921915,0.018986384,49.64265975,49.80993847,18.24075647,3.736857179,1.465244316,1.790787693,0.131414533,0,0,0.282254972,0.089936234,0.059769949,51.24414322
12/11/17,710,Acidified,34.6225,24.46267167,2229.194833,7.766434333,819.1389303,821.7753917,1935.580062,119.1499755,23.6223925,52.00076299,3.329494662,0,0,13.14573384,2.875293321,1.890030134,846.9241191,,0.011381804,0.057840569,6.988834808,0.011729802,23.01162718,23.07620229,5.851410653,3.171353813,0.678904379,1.257785746,0.104698797,0,0,0.162683703,0.077138066,0.05031017,23.75951495
12/24/17,723,Acidified,34.15666667,24.30375333,2208.2255,7.755304333,839.1090382,841.8192244,1927.589297,113.8613467,24.35274008,49.75695348,3.170489591,0,0,13.41911642,2.756026853,1.809860458,867.3341062,,0.010730867,0.125345342,7.044784718,0.027864471,60.12438749,60.31509098,16.37759969,6.173343711,1.708060066,2.735645655,0.183118675,0,0,0.375635597,0.148587246,0.097277578,62.27470242
